Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Portugal,PRT,3339150158,3573719085,3835883663,4084251593,4429202657,4901711248,5370108031,6002607030,6644693214,7287555035,8108235704,9201604240,11239117865,15090564186,17512391476,19347607843,20332831565,21439523311,23487614051,26622819672,32896519824,31977276873,30527754793,27239650742,25217969050,27115807742,38745901354,48182925857,56347250696,60594092182,78713860217,89233599278,1.07592E+11,95009751901,99688641304,1.18122E+11,1.2263E+11,1.17017E+11,1.23946E+11,1.2747E+11,1.18605E+11,1.21604E+11,1.34796E+11,1.65226E+11,1.89382E+11,1.97254E+11,2.08756E+11,2.40496E+11,2.63416E+11,2.44668E+11,2.38444E+11,2.45427E+11,2.16537E+11,2.26677E+11,2.30079E+11,1.99039E+11,2.06305E+11,2.20863E+11,2.42093E+11,2.40116E+11,2.29619E+11,2.56056E+11,2.56899E+11,2.89114E+11
Paraguay,PRY,288884368,322053713.2,360698412.7,383904761.9,408349206.3,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746,1333475397,1511420635,1698960317,2092158730,2559857143,3416777778,4448087302,5624515873,5419411765,5673248726,4502462807,3282449236,3723993943,3971044724,4255683528,4757732200,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856393235,24615267664,22355151162,27260886405,33756238767,33271921136,38501122141,40377929296,36211447840,36089700223,38997129474,40225448341,37925338329,35432178068,39950899939,41952910858,42956263544
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15531700000,18109000000,19165500000,17420800000
Pacific island small states,PSS,,,,,,,,,,,423802353.2,477298982.4,565885771.7,757316230.7,1027747650,1136928462,1137538860,1196696801,1371556833,1652934749,1890599862,1955541041,1925494376,1843535003,1938376709,1862560930,2030345447,1986467978,2046486236,2132424515,2385132399,2529727414,2776997637,2916179059,3414639458,3706127846,3971803074,3981656727,3432398234,3744260403,3448150247,3391833612,3556381490,4239895643,4876586124,5412999423,5681313918,6259631515,6703192591,6042913555,6647826743,7755256811,8219768450,8547552422,9288783801,9074649392,9525520080,10283468244,10792829234,10712120523,9516738321,9552334875,10339409999,11150695760
Post-demographic dividend,PST,1.0366E+12,1.10413E+12,1.19453E+12,1.28527E+12,1.40416E+12,1.52691E+12,1.67059E+12,1.78538E+12,1.93642E+12,2.13329E+12,2.34044E+12,2.59799E+12,3.01688E+12,3.64912E+12,4.07675E+12,4.56785E+12,4.95591E+12,5.60053E+12,6.74607E+12,7.75143E+12,8.57767E+12,8.67682E+12,8.63711E+12,8.96331E+12,9.36516E+12,9.85995E+12,1.2054E+13,1.3975E+13,1.57428E+13,1.64392E+13,1.84431E+13,1.94562E+13,2.08732E+13,2.10217E+13,2.25158E+13,2.49784E+13,2.50965E+13,2.46034E+13,2.47077E+13,2.59551E+13,2.64103E+13,2.6157E+13,2.72851E+13,3.05954E+13,3.40005E+13,3.57861E+13,3.76599E+13,4.11054E+13,4.35449E+13,4.10086E+13,4.27715E+13,4.59551E+13,4.58682E+13,4.63693E+13,4.73114E+13,4.47583E+13,4.57842E+13,4.77557E+13,5.05981E+13,5.11349E+13,5.01408E+13,5.58289E+13,5.70668E+13,6.04852E+13
French Polynesia,PYF,,,,,,176534588.4,215659453.6,220984367.6,259590074.5,242943783.1,254036000.8,296865513.7,326433558.1,431252938.1,555340842.9,690323388.5,732288906.3,793196378.7,1005569835,1215032464,1320416025,1234743073,1235897958,1284180701,1325515445,1448281228,2212028300,2677977163,2723496362,2731683484,3320159522,3410078968,3713785765,3544608548,3676123788,4186994249,4166072830,3762859093,3903186593,3911602004,3599845480,3573808556,3965405553,4927780607,5564109982,5705052135,5877997980,6631156406,7136741422,6584557974,6086644799,6203940037,5692858099,6031827123,6151996561,5325846362,5497036477,5833352693,6135116253,6022276196,5792545871,6150640646,5814661209,
Qatar,QAT,,,,,,,,,,,301791301.8,387703105.5,510262500.2,793885560,2401403227,2512773166,3284273987,3617564638,4052000413,5632962997,7829165262,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.67775E+11,1.86834E+11,1.98728E+11,2.06225E+11,1.6174E+11,1.51732E+11,1.61099E+11,1.83335E+11,1.76371E+11,1.44411E+11,1.79732E+11,2.35709E+11,2.13003E+11
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067567568,40424528302,41450777202,38247882300,28850634900,25121666667,26361160450,30072805104,37430162103,36937074278,35575214078,41696091974,35953156754,37253739511,40395116581,46065502703,57806384143,74973656852,98454380120,1.22024E+11,1.74589E+11,2.14316E+11,1.74111E+11,1.70064E+11,1.92624E+11,1.79117E+11,1.89799E+11,1.99722E+11,1.77885E+11,1.85291E+11,2.10147E+11,2.43469E+11,2.51677E+11,2.52034E+11,2.86578E+11,2.96354E+11,3.50776E+11
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54829E+11,5.06631E+11,5.17014E+11,5.17963E+11,4.60291E+11,4.35084E+11,3.95077E+11,3.95537E+11,3.91725E+11,4.04929E+11,2.70955E+11,1.95907E+11,2.5971E+11,3.06602E+11,3.4547E+11,4.30347E+11,5.91017E+11,7.64016E+11,9.89932E+11,1.2997E+12,1.66085E+12,1.22265E+12,1.52492E+12,2.04592E+12,2.20829E+12,2.29247E+12,2.05924E+12,1.36348E+12,1.27679E+12,1.5742E+12,1.65733E+12,1.69312E+12,1.49308E+12,1.84339E+12,2.26603E+12,2.02142E+12
Rwanda,RWA,119000024,122000016,125000008,128000000,129999994,148799980,124525702.9,159560018,172200018,188700037,219900006,222952504.4,246457838.3,290746157.1,308458423.2,571863500.2,637753853.1,746650613,905709076.4,1109346131,1254765642,1407062527,1407243139,1479687587,1587413084,1715626331,1944710684,2157432668,2395492687,2405022593,2550185679,1911600237,2029026962,1971525712,753636370.5,1293535193,1382334879,1851558197,1989343546,2157108263,2068836754,1966600715,1966003468,2138237279,2376496067,2933819766,3319784539,4070507895,5179854065,5674476969,6124756654,6884913658,7654761574,7819963716,8238966064,8543759678,8695272301,9252834336,9637904655,10349300380,10174387374,11069280650,13316160895,14097768472
South Asia,SAS,47274328379,50467431650,53905757721,60496393964,69320094074,74300329653,61634144134,67988908261,71642503355,78860212866,85149253641,90601671637,91337915060,1.04514E+11,1.26551E+11,1.35367E+11,1.31874E+11,1.527E+11,1.73796E+11,1.94667E+11,2.35543E+11,2.50077E+11,2.58727E+11,2.73882E+11,2.72607E+11,2.96435E+11,3.13955E+11,3.48602E+11,3.74584E+11,3.78017E+11,4.06963E+11,3.62063E+11,3.84522E+11,3.8089E+11,4.32086E+11,4.79585E+11,5.24681E+11,5.50409E+11,5.58117E+11,5.97995E+11,6.47682E+11,6.62514E+11,6.95456E+11,8.11669E+11,9.41601E+11,1.07583E+12,1.22074E+12,1.53604E+12,1.55969E+12,1.70271E+12,2.08239E+12,2.29413E+12,2.32797E+12,2.38993E+12,2.61495E+12,2.73365E+12,3.01107E+12,3.43392E+12,3.53407E+12,3.65821E+12,3.49312E+12,4.07987E+12,4.32739E+12,4.49499E+12
Saudi Arabia,SAU,1748124064,1920811284,2130606532,2207393172,2371808713,2647955558,2920555557,3257022223,4187777711,4485777644,5377333333,7184806909,9664267087,14947435499,45412957746,46773208643,64005665722,74188986586,80266516687,1.11858E+11,1.6454E+11,1.84291E+11,1.5324E+11,1.29172E+11,1.19625E+11,1.03898E+11,86961922765,85695861148,88256074766,95344459279,1.1763E+11,1.32223E+11,1.37088E+11,1.32968E+11,1.35175E+11,1.43343E+11,1.58662E+11,1.65964E+11,1.46775E+11,1.61717E+11,1.89515E+11,1.84138E+11,1.89606E+11,2.15808E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.76635E+11,7.4185E+11,7.53865E+11,7.66606E+11,6.69484E+11,6.66E+11,7.14995E+11,8.46584E+11,8.38565E+11,7.34271E+11,8.74156E+11,1.10857E+12,1.06758E+12
Sudan,SDN,1126364162,1222860429,1328259625,1351234926,1388282600,1446869619,1484491676,1607409539,1677771401,1847501441,2100229759,2288340041,2483055722,3077254460,3958931660,4823090192,6013210816,7499005639,8128719315,8418407787,8951800000,10753888154,8732542274,8230153846,10447615385,8075259600,10092200000,12093333333,14372555556,21408111111,33641222222,44171194366,7031933492,8881010081,12793798418,13830369852,9018300725,11681175864,11250221537,10682028340,12257299147,15716361792,18137128388,21355298460,26646007251,35182711988,45263831634,59440139775,64833083257,51621044077,58962978034,55018567211,37632919967,43024018082,49516748618,51726758677,42630376000,41283617976,32333780383,32338079165,27034593750,34229513775,51666875363,1.09266E+11
Senegal,SEN,1003692370,1058975257,1085475791,1122139862,1188930645,1210058228,1246908186,1246480766,1309384862,1245234931,1297407655,1339549033,1620857104,1863398590,2099325229,2830388405,2869777884,2938046463,3280354921,4084877823,4510108291,4095892781,4013951443,3569356125,3485165432,3818944918,5392093446,6487353103,6418419389,6366039373,7390967360,7255210470,7769817840,7367986241,5034588196,6326342633,6559712166,6041478726,6505607909,6592834933,6013185004,6507824829,7006402320,8768721563,10076816667,11009033438,11697918243,13994218413,16853989628,16145867495,16121315909,17814283639,17660870412,18918667725,19797253440,17774766696,19040312333,20996562944,23116701556,23403995992,24530513038,27520784130,27619479060,30848333084
Singapore,SGP,704751700.3,764629788.1,826239211.8,917608012.5,894153311.4,974644096.1,1096425608,1238035816,1425706091,1659893768,1920574150,2263785444,2721440981,3696213333,5221534956,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52131320033,60603815716,73688724431,87812540788,96293086513,1.00124E+11,85728207782,86286849755,96076539926,89793790670,92538372870,97646401096,1.15034E+11,1.27808E+11,1.48627E+11,1.80942E+11,1.93617E+11,1.9415E+11,2.39808E+11,2.79356E+11,2.95093E+11,3.07576E+11,3.14864E+11,3.07999E+11,3.19054E+11,3.43257E+11,3.76893E+11,3.76902E+11,3.49488E+11,4.34112E+11,4.98475E+11,5.01428E+11
Solomon Islands,SLB,,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74620320.03,83100834.31,93145283.36,111027427.2,151276496.5,182852106.5,193750540.7,192902018.7,181220399,181570473.8,165524943.5,147620047.7,155128542.4,176494394,172882410.6,214877666.8,227540473.3,269034595.8,300746361.1,402837005.3,469443201.5,510586430.2,526554006,457579840.2,488024514.4,419842674.2,409508553,346406738.9,417668983.4,468005318.6,552864570.2,617258154.3,695295347.6,776337691.8,805557562.6,898133684.9,1063895361,1185215418,1285911586,1335571421,1307909888,1379490304,1469789119,1615478393,1619155017,1536145814,1522794913,1566360686,1633319401
Sierra Leone,SLE,322009961.5,327834190.6,342721416.5,348547278.8,371847461.4,359379856.2,375479849.8,348795303,329859731.9,408690163.5,434410973.8,419549304.7,465381339.7,575230724.4,648590642.9,679336343.6,594895941.9,691777584,960728338.9,1109374911,1100685845,1114830472,1295361886,995104305.3,1087471862,856890459.4,490181456.6,660106336.1,1055083933,932974420.3,649644826.8,779981458.9,679941041.3,768868448,911854256.2,870740484.1,941708911.1,850233193.2,672368187.1,669386624,635866403.8,1681473752,1933864034,2142618350,2237350963,2545275313,2912986118,3326853436,3835603779,3784165906,4033122830,4587078913,5927684219,7697098118,7845456215,6651626734,6042615860,5818480352,6390514689,6523577590,6688594758,7165214368,7119137322,6411869546
El Salvador,SLV,,,,,,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26881140000,24921190000,29043140000,31988920000,34015620000
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976606693.6,1048316128,1109473368,1007661367,1059529812,1148872072,1462590267,1715340543,1786514058,1909765165,2188654628,2403213305,2064277126,1881191925,1813717439,1604701299,1678741475,1673911426,1419401071,1468343140,1528620346,1655353653,1616232125,1544714493,1855396000,1831700577,
Somalia,SOM,180459936.8,191659914.4,203531927.5,216145935.9,229529912.7,243725898,257375897,271781886.8,286719885.3,306357284.6,347985394.3,347039445.7,447883941.2,483699610.6,572504035.9,757015878.8,871344245.1,498550724.6,564571823.2,589566929.1,602515548.5,699302473.1,774578932,735408641.8,787434541.7,875702247.2,916590786.3,1018972664,1051596967,1181360844,1031282081,717974929.8,709297578.5,1260132956,1481205098,1534756135,1792234297,2191749014,2962047564,3045751528,3412797450,2252847465,2192684135,2836724352,3859592813,4683246454,5026743282,5430713729,5913620293,2948594552,2687807004,2906000097,4364670160,5062881613,5728399711,6152149080,6613743090,7621501720,7873440838,8655023960,8628393720,9483997404,10202767270,10968517090
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17921892655,23277430168,27153408995,21004077441,20878694851,7326373882,13599378662,17930583571,23593044418,26845632342,28334256181,33298057362,44888028946,54220641202,46955984410,43536629233,51251098408,45103269969,50455529604,49114321280,41297410635,42225495910,45972834714,52787520249,53864693665,55874017669,66159884073,66797564758,81342660752
Sub-Saharan Africa (excluding high income),SSA,35988399589,37518094290,40549575982,46123312273,45885359763,50538951214,54775665462,54838167165,58683164886,66256584864,73996942605,76073514867,85715420447,1.09266E+11,1.38629E+11,1.52206E+11,1.64661E+11,1.80934E+11,2.02611E+11,2.38847E+11,2.99003E+11,4.04152E+11,3.76029E+11,3.3763E+11,3.01671E+11,2.87984E+11,2.69804E+11,3.02094E+11,3.17911E+11,3.2348E+11,3.78918E+11,4.04976E+11,3.64631E+11,3.68611E+11,3.77143E+11,4.79941E+11,5.36105E+11,5.64044E+11,5.65275E+11,4.03399E+11,4.27683E+11,4.09715E+11,4.46064E+11,5.61842E+11,6.97599E+11,8.27869E+11,9.76549E+11,1.13066E+12,1.28184E+12,1.22455E+12,1.44858E+12,1.62827E+12,1.69185E+12,1.798E+12,1.87474E+12,1.66861E+12,1.52174E+12,1.65917E+12,1.78102E+12,1.83434E+12,1.72181E+12,1.93357E+12,2.07334E+12,2.04244E+12
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,,,,,,,,
Sub-Saharan Africa,SSF,35999878594,37529010104,40561501232,46136363835,45900075440,50553642033,54791062255,54853772525,58697940809,66271375018,74013525326,76093761638,85744484210,1.09301E+11,1.38669E+11,1.52251E+11,1.64707E+11,1.80995E+11,2.02694E+11,2.38972E+11,2.99157E+11,4.04311E+11,3.76182E+11,3.37782E+11,3.0183E+11,2.88162E+11,2.70024E+11,3.02359E+11,3.18213E+11,3.23805E+11,3.79312E+11,4.05375E+11,3.65094E+11,3.69118E+11,3.77663E+11,4.80484E+11,5.36642E+11,5.64645E+11,5.65925E+11,4.04066E+11,4.28341E+11,4.10381E+11,4.46811E+11,5.62596E+11,6.98496E+11,8.28851E+11,9.77635E+11,1.13174E+12,1.28282E+12,1.2254E+12,1.44956E+12,1.62933E+12,1.69294E+12,1.79933E+12,1.87612E+12,1.67004E+12,1.5233E+12,1.66085E+12,1.7828E+12,1.8362E+12,1.72319E+12,1.93506E+12,2.0754E+12,2.04458E+12
Small states,SST,,,,,,,,,,,4369005446,4889680111,5678575469,7302095095,11481090182,12127638715,13904030976,16682356974,19254707358,24375650834,33960175719,33408246378,32918973358,31601525549,32270104381,31940386052,31924802575,37398477666,40395603834,41280123118,47317168944,49596013548,52839176213,52534115913,56185862243,64157845932,66730631009,70395100527,71112024441,74869501280,77368613842,77594319153,83902231734,99300795436,1.15194E+11,1.29666E+11,1.45798E+11,1.71152E+11,1.86654E+11,1.65375E+11,1.76391E+11,1.9727E+11,1.98456E+11,2.06145E+11,2.13239E+11,1.97793E+11,2.05052E+11,2.25723E+11,2.44623E+11,2.47266E+11,2.22762E+11,2.58942E+11,2.87506E+11,3.05547E+11
Sao Tome and Principe,STP,,,,,,,,,,,37211826.09,37288845.21,41430256.81,56011244.74,57817591.46,60101709.85,52039421.2,49207692.32,55044562.8,65755928.14,81662231.03,83499263.5,80307762.62,75110289.18,78213795.93,82733069.44,115928906.7,115952925.5,99000764.39,98545169.43,119298002.1,107484142.7,94861756.02,125742180,131338384.7,103695236.8,135188165.7,91920274.24,72285403.84,77302211.92,76198394.82,75951133.38,85171073.88,102085769.1,114582283.9,136450662.4,142775104.1,149146918.9,188021165,200668065,190021192.5,226455001.2,229371348.2,267041747.6,293119143.2,259999643,292267272.2,322002845.2,383717327.8,412976082.6,471229484.6,524402455.5,540809499.2,678976264.8
Suriname,SUR,99650000,107700000,116150000,125950000,134400000,154150000,190350000,220700000,241350000,259650000,274900000,301000000,311950000,339450000,409850000,465500000,505500000,641500000,735500000,782500000,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764705.9,605492537.3,691590497.7,861372806.2,926422500,1110850000,886290697.7,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793410397,2626380435,2936612022,3532969035,3875409836,4368370998,4422276622,4980000000,5145757576,5240606061,5126237646,3317421648,3591679431,3996198867,4016040575,2911807496,3107923198,3791603200,3455146281
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12915046978,14459924589,15699327209,16737973764,20428139756,26180022222,28197790875,27844628979,29976207629,30496272225,29215726005,30726659551,35243658399,46616149117,57215475076,62547753148,70751813443,86587749518,1.0083E+11,89342984698,91112160801,99705104723,94724394278,99134277850,1.01713E+11,89178548717,90347173229,95978130735,1.06612E+11,1.05843E+11,1.07733E+11,1.20592E+11,1.15929E+11,1.32908E+11
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19832029087,14454495059,14277261541,14449298372,16400767070,21367422159,21470699363,20726878752,22058635314,22609669084,20159190702,20668868707,23214593516,29360575032,34156553313,35947936824,39260368837,47880266543,55509332322,49975540955,47793117241,51199194599,46167053954,47867056859,49514466380,42709468275,44290685824,48153200135,53689067640,53909922736,53384760135,61529280461,59927702746,69148468417
Sweden,SWE,15930258332,17329819494,18794282717,20342365392,22685750575,24964233891,27155028520,29475219787,31278230634,33967691454,38037663342,41506627519,48883734672,59319523962,65918391224,82766182746,89233541404,94332865494,1.04292E+11,1.23209E+11,1.41888E+11,1.295E+11,1.14216E+11,1.04863E+11,1.09044E+11,1.13959E+11,1.50282E+11,1.82746E+11,2.06689E+11,2.17635E+11,2.6147E+11,2.73835E+11,2.83912E+11,2.12647E+11,2.28702E+11,2.67053E+11,2.91952E+11,2.68252E+11,2.7089E+11,2.7432E+11,2.62905E+11,2.42499E+11,2.67373E+11,3.34074E+11,3.84547E+11,3.9169E+11,4.2253E+11,4.9005E+11,5.14617E+11,4.34314E+11,4.92753E+11,5.70541E+11,5.49742E+11,5.84128E+11,5.7773E+11,5.01698E+11,5.14218E+11,5.36084E+11,5.51312E+11,5.32169E+11,5.45148E+11,6.37187E+11,5.79896E+11,5.8496E+11
Eswatini,SWZ,35076845.97,43026042.79,45927961.63,54129438.35,64980554.01,70279971.89,76859969.26,74759970.1,79799968.08,105419957.8,112139955.1,136462080.7,146736479.2,221915127.6,264320941,288299788.5,272550068.1,304060076,340630085.2,412093133.8,541976852.6,570774824.8,537568059.4,555336145.8,494483408.9,360079419.4,449140318.4,584126092.3,692026454.7,696921542.4,1114694041,1156135718,1284759928,1357189552,1419294254,1698989464,1602741834,1716714070,1576908856,1547888496,1738093840,1542477309,1432221739,2197598466,2770082792,3178112499,3291330019,3469381231,3294084314,3580428053,4438765086,4820478680,4886551484,4418333192,4250545461,3878174404,3705918654,4437538381,4659474400,4594818143,4105756863,4737671576,4695372785,4442875788
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854972067,892290502.8,936089385.5,985865921.8,1022905028,1361811508,1417888715,1427017207,1353212123,1259200447,1407880447,1236428101,1353071061,1537088715,1627776949
Seychelles,SYC,12012024.62,11592023.76,12642025.92,13923028.54,15393031.56,15603031.99,16443033.71,16632032.13,16074027.65,16452028.3,18432031.7,21965950.77,30645122.92,36896280.48,43134496.16,47803145.95,49278981.76,64526401.46,85552365.8,127261099.2,156783829.5,163750728.2,157211789.7,156098237,160992921,179691482.7,221147061.3,265212956.8,301985618.1,324333366.5,392163560.9,398307169.9,461409398.9,504230620.6,517570058.2,540733047.7,535250347.1,598966982.4,647287375.8,662838614.9,654212394.3,662064155.9,742134837.5,750847230.1,893012218.2,977899381.8,1081441283,1077308814,979597394.3,850901620.4,981616542.3,1058918707,1089407839,1333160407,1387577870,1432403352,1568513348,1675370641,1784313927,1868690097,1382551752,1487173795,2057968520,2141450171
Syrian Arab Republic,SYR,857704413.4,945244972.1,1110565881,1200447408,1339494267,1472036540,1342287553,1580229799,1753746430,2245011515,2140384010,2589851325,3059681698,3239487516,5159557148,6826980444,7633528867,7696011396,9275200458,9929681529,13062420382,15518201335,16298929011,17589277143,17503078174,16403539893,13293205278,11356215543,10577041645,9853395762,12308624418,12981833333,13253565861,13695962055,10122020000,11396706587,13789560878,14505233463,15200846154,15873875969,18937052543,20237024725,20669357462,21828144686,25086950495,28858965517,33751788856,40465318382,52557913569,54111735629,61390830875,67539428159,43190318033,21361254635,21502061466,16466863117,12597854877,16369843352,21497782868,22583045060,12047752036,14353205678,23622827080,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800,366707900,409753600,485598800,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1028941663,1128749005,1177285212,774653669.3,1045782454,1228794383,1402054391
Chad,TCD,313582728.1,333975336.1,357635713.4,371767002.2,392247517.7,416926303.3,432794921.7,449826322.6,453980096.2,471635621.6,469266736.7,501866730.1,585427546.8,647199483,652532795.1,864602104.7,866044962,935360464.7,1113920124,1004316496,1033002404,876937558.3,834369859.7,832415806,919103734.9,1033069709,1067828246,1163426852,1482597298,1433686312,1738605558,1877137982,1881847670,1463251164,1179837963,1445919895,1607345356,1544689577,1744794531,1534673583,1388506772,1710843377,1997005709,2742815072,4422855661,6649307524,7428701454,8650137743,10393833765,9290728319,10668103554,12172308851,12367362757,12953534866,13940767219,10950392257,10097778098,10000394381,11239167898,11314951092,10715396042,11779981333,12396807588,13149325362
East Asia & Pacific (IDA & IBRD countries),TEA,80669679177,71066638103,64818501930,70108532708,80985670357,94366240962,1.03242E+11,1.00241E+11,1.01342E+11,1.13958E+11,1.26901E+11,1.36282E+11,1.55176E+11,1.95191E+11,2.21211E+11,2.48262E+11,2.5243E+11,2.9094E+11,2.82385E+11,3.26958E+11,3.77214E+11,4.02781E+11,4.23019E+11,4.42929E+11,4.79908E+11,5.25456E+11,5.2407E+11,5.18006E+11,5.7499E+11,6.21581E+11,6.66024E+11,7.22767E+11,8.10544E+11,8.8964E+11,1.07067E+12,1.32053E+12,1.5166E+12,1.56882E+12,1.43158E+12,1.57611E+12,1.73418E+12,1.84515E+12,2.0422E+12,2.31153E+12,2.68031E+12,3.10479E+12,3.73938E+12,4.72755E+12,5.98164E+12,6.48545E+12,7.89343E+12,9.64205E+12,1.07505E+13,1.18601E+13,1.27898E+13,1.3313E+13,1.36044E+13,1.487E+13,1.66285E+13,1.72016E+13,1.74747E+13,2.08241E+13,2.10988E+13,2.11367E+13
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9251E+11,9.65501E+11,1.02476E+12,1.00651E+12,9.31624E+11,9.20448E+11,8.30059E+11,9.25406E+11,9.52472E+11,9.82273E+11,9.49788E+11,8.23773E+11,8.95734E+11,9.11102E+11,1.02413E+12,1.26003E+12,1.62986E+12,2.04078E+12,2.46844E+12,3.17479E+12,3.93083E+12,3.11693E+12,3.66218E+12,4.45583E+12,4.6517E+12,4.9205E+12,4.64963E+12,3.63253E+12,3.49088E+12,3.92272E+12,4.09155E+12,4.17589E+12,3.91685E+12,4.64291E+12,5.23781E+12,5.4979E+12
Togo,TGO,171057069.1,178497098.3,186745757.9,202305865.2,234572186.5,264505506,305227594.8,327215843.6,341691567.5,378091809.6,358665753.9,404648367.8,474043921.8,574030984,791450308.4,871781686.9,874681611.9,1097893826,1164025637,1259365712,1604836916,1359026709,1160337039,1081387265,1014170069,1076604520,1498219579,1763978066,1947208354,1910635575,2299665506,2262767860,2390796916,1741944426,1387662121,1849110468,2069506014,2116818623,2241650112,2226577204,2106848752,2093498674,2410199032,2987984051,3191561509,3221910408,3320907722,3759964943,4578849658,4721890900,4746389532,5422442166,5413544658,6021732977,6393318262,5755461035,6071170959,6387422518,7029300383,6992700101,7400284168,8342243646,8169476149,9171261838
Thailand,THA,2760750861,3034037811,3308912797,3540403457,3889129942,4388937649,5279230817,5638461442,6081009428,6695336567,7086538438,7375000024,8177873151,10838587358,13702998512,14882770594,16985208648,19779312261,24006566637,27371650825,32353514989,34846039194,36589772404,40042798388,41797647776,38900711333,43096773981,50535446555,61667253471,72250748100,85343190719,98234714971,1.11453E+11,1.28889E+11,1.46684E+11,1.69279E+11,1.83035E+11,1.5018E+11,1.13676E+11,1.26669E+11,1.26392E+11,1.20296E+11,1.34301E+11,1.52281E+11,1.72896E+11,1.89318E+11,2.21758E+11,2.62943E+11,2.91383E+11,2.81711E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20334E+11,4.07339E+11,4.01296E+11,4.13366E+11,4.56357E+11,5.06754E+11,5.43977E+11,5.00462E+11,5.06256E+11,4.95645E+11,5.14969E+11
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2536585366,1908554572,1646623195,1522001206,1231561860,1043654822,921518032.9,1320199582,1086612290,860541842.3,1080772551,1221106220,1555318261,2076176869,2312352021,2830213849,3719524541,5161299725,4979472364,5642221099,6522756255,7633036903,8448411318,9112605459,8271431485,6992416097,7536402853,7764999999,8300813599,8133963551,8937805347,10713525200,12060602009
